Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Voltage (OBD Adapter)(V)
11-Apr-2019 20:29:41.246,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,0,-,-,-,-,-,-,-,-0.00288427,-0.94178611,-0.23278907,0.12893005,-,-,-,-,-,-,37.84636688,37.07376862,-,-,-,-,-,-,-,202.54283142,90.66655731,-,-,-,-,-,88,5.64183998,28.62745094,-,-,-,2046.75,-,-,-,-,-,-,-,-,-,-,-,2.33094573,38.84909439,-,-,-,-,-4.6875,4.6875,5.46875,-,-,11.71875,-,-,-,-,-,-,0.38216442,-,-,-,-,68,7.56583214,10,27,29.17220306,14.16593647,3.42784953,7.05904055,-,82.40734863,40.01676941,0.09999999,0.17999999,95.28103638,0,4.7189641,68,6.66666698,39,26.12094116,15.58332348,6.41698313,44.0206871,6.55273676,73.85276031,563,548.32897949,14.9090004,-0.74352932,14.80000019
11-Apr-2019 20:29:42.256,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,0,-,-,-,-,-,-,-,0.06814397,-1.02500951,-0.23278907,0.08792886,-,-,-,-,-,-,37.92757797,37.15531158,-,-,-,-,-,-,-,202.16777039,62.64434433,-,-,-,-,-,87,-,14.90196133,-,-,-,2027.25,-,-,-,-,-,-,-,-,-,-,-,1.61052287,26.84204674,-,-,-,-,-4.6875,7.03125,6.25,-,-,11.71875,-,-,-,-,-,-,0.3828274,-,-,-,-,67,-,10,19,42.22158051,14.16618538,2.36840773,7.05891657,-,119.26999664,40.01747131,0.89999998,0.14,95.28981781,0,4.71018362,67,6.66666698,39,-,15.58332062,6.41698408,44.02067947,6.58153677,73.88156128,564,549.37902832,14.9090004,-0.8235293,14.80000019
11-Apr-2019 20:29:43.243,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,0,-,-,-,-,-,-,-,0.06718973,-1.03135562,-0.2369374,0.03521216,-,-,-,-,-,-,37.92757797,37.15531158,-,-,-,-,-,-,-,202.16777039,62.64434433,-,-,-,-,-,87,-,14.90196133,-,-,-,2027.25,-,-,-,-,-,-,-,-,-,-,-,1.61052287,26.84204674,-,-,-,-,-4.6875,0,0,-,-,0,-,-,-,-,-,-,0.3828274,-,-,-,-,67,-,12,19,42.22158051,14.16618538,2.36840773,7.05891657,-,119.26999664,40.01747131,0.02,0.08,95.29797363,0,4.70202589,67,3.52941179,30,-,15.58332062,6.41698408,44.02067947,6.58153677,73.88156128,565,550.35797119,14.9090004,-0.8235293,14.80000019
11-Apr-2019 20:29:44.241,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.03050786,-0.98913348,-0.17665508,0.12722063,-,-,-,-,-,-,38,37.22826004,-,-,-,-,-,-,-,201.75920105,49.36729431,-,-,-,-,-,87,-,19.2156868,-,-,-,1945.25,-,-,-,-,-,-,-,-,-,-,-,1.2505188,20.84197998,-,-,-,-,-4.6875,0,0,-,-,8.59375,-,-,-,-,-,-,0.38337415,-,-,-,-,64,-,14,15,53.57683182,14.16643429,1.8664397,7.05879259,-,151.3469696,40.01817322,0.02,0.08,95.30634308,0,4.69365597,64,7.84313726,36,-,15.58331871,6.41698456,44.02067566,6.6095562,73.90957642,566,551.36602783,14.9090004,-0.86352932,14.80000019
11-Apr-2019 20:29:45.244,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.03777651,-0.93934566,-0.1676258,0.02154458,-,-,-,-,-,-,38.06925201,37.29810333,-,-,-,-,-,-,-,201.53636169,118.18927765,-,-,-,-,-,87,-,37.64706039,-,-,-,1902.25,-,-,-,-,-,-,-,-,-,-,-,2.85979009,47.66316986,-,-,-,-,-4.6875,10.9375,10.15625,-,-,8.59375,-,-,-,-,-,-,0.38453555,-,-,-,-,63,-,14,36,22.37887573,14.16787624,4.46840668,7.058074,-,63.21716309,40.02224731,0.79999995,0.09999999,95.31459045,0,4.68540668,63,7.84313726,36,-,15.60552692,6.40785313,44.08340836,6.6350975,73.93511963,567,552.36297607,14.9090004,-0.65352935,14.69999981
11-Apr-2019 20:29:46.238,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.01540883,-0.94081086,-0.194471,0.11404146,-,-,-,-,-,-,38.06925201,37.29810333,-,-,-,-,-,-,-,201.53636169,118.18927765,-,-,-,-,-,87,-,37.64706039,-,-,-,1902.25,-,-,-,-,-,-,-,-,-,-,-,2.85979009,47.66316986,-,-,-,-,-4.6875,3.90625,4.6875,-,-,2.34375,-,-,-,-,-,-,0.38453555,-,-,-,-,63,-,13,36,22.37887573,14.16787624,4.46840668,7.058074,-,63.21716309,40.02224731,0.08,0.12,95.32280731,0,4.6771946,63,7.45098066,36,-,15.60552692,6.40785313,44.08340836,6.6350975,73.93511963,568,553.35900879,14.9090004,-0.65352935,14.80000019
11-Apr-2019 20:29:47.237,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.26829758,-0.70505089,-0.12198631,0.05180706,-,-,-,-,-,-,38.13536072,37.36486435,-,-,-,-,-,-,-,201.18315125,68.72924042,-,-,-,-,-,87,-,21.17647171,-,-,-,1851.5,-,-,-,-,-,-,-,-,-,-,-,1.63703573,27.28392982,-,-,-,-,-4.6875,8.59375,4.6875,-,-,4.6875,-,-,-,-,-,-,0.38521129,-,-,-,-,62,-,13,21,38.48352051,14.1681242,2.59846067,7.0579505,-,108.71051788,40.02294922,0.23999999,0.12,95.33149719,0,4.66850281,62,9.01960754,34,-,15.60545921,6.40788078,44.08321762,6.66020155,73.96022034,569,554.41699219,14.9090004,-0.80352932,14.80000019
11-Apr-2019 20:29:48.239,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.13141541,-0.84880084,-0.10929555,0.04668191,-,-,-,-,-,-,38.20110321,37.43126678,-,-,-,-,-,-,-,201.05303955,152.13357544,-,-,-,-,-,87,-,59.60784531,-,-,-,1851.5,-,-,-,-,-,-,-,-,-,-,-,3.56609488,59.43491364,-,-,-,-,-4.6875,8.59375,9.375,-,-,6.25,-,-,-,-,-,-,0.38661692,-,-,-,-,62,-,13,47,17.38566399,14.16868973,5.75174618,7.05766916,-,49.11204529,40.02454758,0.23999999,0.14,95.33908844,0,4.66091347,62,9.01960754,34,-,15.61123848,6.40550852,44.09954453,6.6846571,73.98468018,570,555.34399414,14.9090004,-0.54352927,14.80000019
11-Apr-2019 20:29:49.235,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.02435264,-0.99621069,-0.15395822,0.08011904,-,-,-,-,-,-,38.20110321,37.43126678,-,-,-,-,-,-,-,201.13127136,230.62477112,-,-,-,-,-,87,-,59.60784531,-,-,-,1851.5,-,-,-,-,-,-,-,-,-,-,-,5.40597153,90.09952545,-,-,-,-,-4.6875,5.46875,4.6875,-,-,6.25,-,-,-,-,-,-,0.38880482,-,-,-,-,62,-,12,71,11.46860027,14.16821575,8.71927834,7.0579052,-,32.39717484,40.02320862,0.75999999,0.75999999,95.34734344,0,4.65265703,62,11.76470566,26,-,15.59783173,6.41101408,44.06167221,6.6846571,73.98468018,571,556.35601807,14.9090004,-0.30352935,14.80000019
11-Apr-2019 20:29:50.239,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.11183082,-1.10310769,-0.03022049,0.03252748,-,-,-,-,-,-,38.26648331,37.49731064,-,-,-,-,-,-,-,201.13127136,230.62477112,-,-,-,-,-,87,-,69.01960754,-,-,-,1875,-,-,-,-,-,-,-,-,-,-,-,5.40597153,90.09952545,-,-,-,-,-4.6875,6.25,4.6875,-,-,4.6875,-,-,-,-,-,-,0.38880482,-,-,-,-,62,-,9,71,11.46860027,14.16821575,8.71927834,7.0579052,-,32.39717484,40.02320862,0.77999997,0.75999999,95.3551712,0,4.64482689,62,6.66666698,26,-,15.59783173,6.41101408,44.06167221,6.71031809,74.01033783,572,557.31896973,14.9090004,-0.30352935,14.80000019
11-Apr-2019 20:29:51.242,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.0570908,-0.89297509,-0.2366932,0.08719625,-,-,-,-,-,-,38.33150864,37.56300354,-,-,-,-,-,-,-,200.74969482,56.51547623,-,-,-,-,-,86,-,14.90196133,-,-,-,1875,-,-,-,-,-,-,-,-,-,-,-,1.32475388,22.07923126,-,-,-,-,-4.6875,6.25,5.46875,-,-,-5.46875,-,-,-,-,-,-,0.38934872,-,-,-,-,62,-,9,17,46.80033493,14.16846466,2.13669252,7.05778122,-,132.20433044,40.02391052,0.77999997,0.68000001,95.36340332,0,4.63659477,62,6.66666698,26,-,15.59779072,6.41103077,44.06155777,6.73589325,74.03591156,573,558.33502197,14.9090004,-0.84352928,14.80000019
11-Apr-2019 20:29:52.240,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.01767763,-0.94471496,-0.16933367,0.10769685,-,-,-,-,-,-,38.33150864,37.56300354,-,-,-,-,-,-,-,200.4907074,102.33226013,-,-,-,-,-,86,-,14.90196133,-,-,-,1832,-,-,-,-,-,-,-,-,-,-,-,2.39872456,39.97874069,-,-,-,-,-4.6875,3.125,2.34375,-,-,-5.46875,-,-,-,-,-,-,0.39032152,-,-,-,-,62,-,11,31,25.84662247,14.17051315,3.8688972,7.05676079,-,73.01305389,40.02969742,0.81999999,0.12,95.37212372,0,4.62787533,62,7.05882359,37,-,15.63074493,6.39751434,44.15464783,6.73589325,74.03591156,574,559.41497803,14.9090004,-0.7035293,14.80000019
11-Apr-2019 20:29:53.248,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.01964073,-0.94300711,-0.18568592,0.09158879,-,-,-,-,-,-,38.39344406,37.62566757,-,-,-,-,-,-,-,200.4907074,102.33226013,-,-,-,-,-,86,-,33.72549057,-,-,-,1832,-,-,-,-,-,-,-,-,-,-,-,2.39872456,39.97874069,-,-,-,-,-4.6875,2.34375,3.125,-,-,-1.5625,-,-,-,-,-,-,0.39032152,-,-,-,-,61,-,13,31,25.84662247,14.17051315,3.8688972,7.05676079,-,73.01305389,40.02969742,0.17999999,0.62,95.38026428,0,4.61973524,61,8.62745094,33,-,15.63074493,6.39751434,44.15464783,6.76103973,74.06105804,575,560.42700195,14.9090004,-0.7035293,14.80000019
11-Apr-2019 20:29:54.242,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.03274003,-0.9974317,-0.19691147,0.07938643,-,-,-,-,-,-,38.45231628,37.68533325,-,-,-,-,-,-,-,200.31478882,133.46723938,-,-,-,-,-,86,-,41.5686264,-,-,-,1808.5,-,-,-,-,-,-,-,-,-,-,-,3.07808495,51.3014183,-,-,-,-,-4.6875,2.34375,3.125,-,-,4.6875,-,-,-,-,-,-,0.39159039,-,-,-,-,60,-,12,41,19.8171711,14.17150307,5.04602385,7.05626774,-,55.98070908,40.03249741,0.17999999,0.62,95.38817596,0,4.61182356,60,8.62745094,33,-,15.64416313,6.39202738,44.19255066,6.78581095,74.08583069,576,561.41400146,14.9090004,-0.60352927,14.80000019
11-Apr-2019 20:29:55.246,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.01944622,-0.98107946,-0.19691147,0.09305401,-,-,-,-,-,-,38.45231628,37.68533325,-,-,-,-,-,-,-,200.15945435,140.97798157,-,-,-,-,-,86,-,41.5686264,-,-,-,1808.5,-,-,-,-,-,-,-,-,-,-,-,3.19800138,53.30002213,-,-,-,-,-4.6875,2.34375,1.5625,-,-,4.6875,-,-,-,-,-,-,0.39294067,-,-,-,-,60,-,12,43,18.76139259,14.17230797,5.32998419,7.05586672,-,52.99828339,40.03477097,0.69999999,0.63999999,95.39524078,0,4.60476065,60,9.01960754,33,-,15.65412235,6.38796091,44.22068405,6.78581095,74.08583069,577,562.29797363,14.9090004,-0.58352929,14.80000019
11-Apr-2019 20:29:56.235,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.06413735,-0.91323149,-0.14468318,0.04253358,-,-,-,-,-,-,38.51086807,37.74468231,-,-,-,-,-,-,-,200.15945435,140.97798157,-,-,-,-,-,86,-,41.17647171,-,-,-,1800.75,-,-,-,-,-,-,-,-,-,-,-,3.19800138,53.30002213,-,-,-,-,-4.6875,5.46875,1.5625,-,-,3.125,-,-,-,-,-,-,0.39294067,-,-,-,-,60,-,12,43,18.76139259,14.17230797,5.32998419,7.05586672,-,52.99828339,40.03477097,0.08,0.63999999,95.40349579,0,4.5965023,60,7.84313726,34,-,15.65412235,6.38796091,44.22068405,6.81119442,74.11121368,578,563.33502197,14.9090004,-0.58352929,14.80000019
11-Apr-2019 20:29:57.240,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.09451919,-0.87711126,-0.15176195,0.06425519,-,-,-,-,-,-,38.56910706,37.80371475,-,-,-,-,-,-,-,199.96073914,124.05130768,-,-,-,-,-,86,-,33.33333206,-,-,-,1792.75,-,-,-,-,-,-,-,-,-,-,-,2.81402969,46.90049744,-,-,-,-,-4.6875,5.46875,6.25,-,-,0.78125,-,-,-,-,-,-,0.39414287,-,-,-,-,60,-,12,38,21.32136536,14.17356205,4.69003344,7.05524254,-,60.22984695,40.038311,0.08,0.38,95.41121674,0,4.58878088,60,7.84313726,34,-,15.67217064,6.38060427,44.2716713,6.83631086,74.13632965,579,564.3079834,14.9090004,-0.63352937,14.80000019
11-Apr-2019 20:29:58.242,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.02745783,-0.92445862,-0.22278298,0.1023275,-,-,-,-,-,-,38.56910706,37.80371475,-,-,-,-,-,-,-,199.70237732,100.75016022,-,-,-,-,-,86,-,33.33333206,-,-,-,1792.75,-,-,-,-,-,-,-,-,-,-,-,2.28545737,38.09095383,-,-,-,-,-4.6875,-2.34375,-1.5625,-,-,0.78125,-,-,-,-,-,-,0.39509895,-,-,-,-,60,-,12,31,26.25249672,14.17567921,3.80908227,7.05418873,-,74.15959167,40.04429245,0.04,0.12,95.41939545,0,4.58060408,60,5.49019623,34,-,15.70575905,6.36695862,44.36655045,6.83631086,74.13632965,580,565.34197998,14.9090004,-0.7035293,14.69999981
11-Apr-2019 20:29:59.253,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.00680148,-0.95423269,-0.22839497,0.05180706,-,-,-,-,-,-,38.6243248,37.85978699,-,-,-,-,-,-,-,199.70237732,100.75016022,-,-,-,-,-,86,-,35.68627548,-,-,-,1773.25,-,-,-,-,-,-,-,-,-,-,-,2.28545737,38.09095383,-,-,-,-,-4.6875,1.5625,-1.5625,-,-,5.46875,-,-,-,-,-,-,0.39509895,-,-,-,-,59,-,13,31,26.25249672,14.17567921,3.80908227,7.05418873,-,74.15959167,40.04429245,0.79999995,0.12,95.42720795,0,4.57279396,59,4.70588255,31,-,15.70575905,6.36695862,44.36655045,6.86135054,74.16136932,581,566.33300781,14.9090004,-0.7035293,14.69999981
11-Apr-2019 20:30:00.242,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.01562962,-0.95325744,-0.18666118,0.05742062,-,-,-,-,-,-,38.676548,37.91292953,-,-,-,-,-,-,-,199.3613739,68.41202545,-,-,-,-,-,86,-,24.31372643,-,-,-,1742,-,-,-,-,-,-,-,-,-,-,-,1.52602112,25.4336853,-,-,-,-,-4.6875,1.5625,0,-,-,5.46875,-,-,-,-,-,-,0.39573142,-,-,-,-,58,-,13,21,38.66196442,14.17592812,2.58646774,7.05406523,-,109.21458435,40.04499435,0.79999995,0.12,95.43505859,0,4.56494045,58,4.70588255,31,-,15.70540333,6.3671031,44.36554718,6.88533545,74.18535614,582,567.33300781,14.9090004,-0.80352932,14.80000019
11-Apr-2019 20:30:01.242,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.01056744,-0.93519729,-0.2469435,0.10672004,-,-,-,-,-,-,38.676548,37.91292953,-,-,-,-,-,-,-,198.98776245,55.15046692,-,-,-,-,-,86,-,24.31372643,-,-,-,1742,-,-,-,-,-,-,-,-,-,-,-,1.20935357,20.15589333,-,-,-,-,-4.6875,7.03125,5.46875,-,-,5.46875,-,-,-,-,-,-,0.39623362,-,-,-,-,58,-,14,17,47.95867157,14.17617607,2.08508539,7.05394173,-,135.47647095,40.04569626,0.79999995,0.09999999,95.44285583,0,4.55714464,58,5.09803915,33,-,15.70505047,6.36724615,44.36454773,6.88533545,74.18535614,583,568.32897949,14.9090004,-0.84352928,14.80000019
11-Apr-2019 20:30:02.253,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.17165215,-0.80999589,-0.15591028,-0.02726644,-,-,-,-,-,-,38.72580719,37.96315765,-,-,-,-,-,-,-,198.98776245,55.15046692,-,-,-,-,-,86,-,16.86274529,-,-,-,1699,-,-,-,-,-,-,-,-,-,-,-,1.20935357,20.15589333,-,-,-,-,-4.6875,-5.46875,5.46875,-,-,-5.46875,-,-,-,-,-,-,0.39623362,-,-,-,-,57,-,16,17,47.95867157,14.17617607,2.08508539,7.05394173,-,135.47647095,40.04569626,0.04,0.09999999,95.45044708,0,4.54955482,57,5.09803915,31,-,15.70505047,6.36724615,44.36454773,6.90940571,74.20942688,584,569.43103027,14.9090004,-0.84352928,14.80000019
11-Apr-2019 20:30:03.253,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.01259734,-0.92982793,-0.28184429,0.07401708,-,-,-,-,-,-,38.77211761,38.01049805,-,-,-,-,-,-,-,198.70491028,89.52458191,-,-,-,-,-,85,-,28.23529434,-,-,-,1656.25,-,-,-,-,-,-,-,-,-,-,-,1.9292711,32.15451813,-,-,-,-,-4.6875,-5.46875,7.03125,-,-,0.78125,-,-,-,-,-,-,0.39708519,-,-,-,-,56,-,16,28,29.54432297,14.17886925,3.38467455,7.05260181,-,83.45854187,40.05330276,0.04,0.09999999,95.45921326,0,4.5407877,56,5.09803915,31,-,15.74857044,6.34965086,44.48748779,6.93442249,74.23444366,585,570.42999268,14.9090004,-0.73352927,14.80000019
11-Apr-2019 20:30:04.255,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.05443625,-0.91103524,-0.19129948,0.06401098,-,-,-,-,-,-,38.77211761,38.01049805,-,-,-,-,-,-,-,198.47079468,107.86549377,-,-,-,-,-,85,-,28.23529434,-,-,-,1656.25,-,-,-,-,-,-,-,-,-,-,-,2.28374004,38.06233215,-,-,-,-,-4.6875,-1.5625,-3.125,-,-,0.78125,-,-,-,-,-,-,0.39795873,-,-,-,-,56,-,16,34,24.52075386,14.18068123,4.07809305,7.05170059,-,69.26766968,40.05842209,0.83999997,0.12,95.46699524,0,4.53300428,56,6.66666698,30,-,15.77606869,6.33858299,44.56516647,6.93442249,74.23444366,586,571.43499756,14.9090004,-0.67352933,14.69999981
11-Apr-2019 20:30:05.234,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.03834818,-0.9974317,-0.19032267,0.11526247,-,-,-,-,-,-,38.81283569,38.05235672,-,-,-,-,-,-,-,198.47079468,107.86549377,-,-,-,-,-,85,-,44.31372452,-,-,-,1640.5,-,-,-,-,-,-,-,-,-,-,-,2.28374004,38.06233215,-,-,-,-,-4.6875,0,-3.125,-,-,-3.125,-,-,-,-,-,-,0.39795873,-,-,-,-,54,-,15,34,24.52075386,14.18068123,4.07809305,7.05170059,-,69.26766968,40.05842209,0.28,0.12,95.47383118,0,4.52616501,54,10.1960783,27,-,15.77606869,6.33858299,44.56516647,6.95567369,74.25569916,587,572.32098389,14.9090004,-0.67352933,14.69999981
11-Apr-2019 20:30:06.239,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.03499211,-0.94300711,-0.12247472,0.06230156,-,-,-,-,-,-,38.85333252,38.09399414,-,-,-,-,-,-,-,198.45655823,192.93223572,-,-,-,-,-,85,-,57.25490189,-,-,-,1656.25,-,-,-,-,-,-,-,-,-,-,-,3.93889737,65.64829254,-,-,-,-,-4.6875,0,0.78125,-,-,2.34375,-,-,-,-,-,-,0.39964151,-,-,-,-,54,-,15,59,13.70918179,14.18059826,7.29422951,7.0517416,-,38.72650146,40.05818939,0.28,0.77999997,95.48155975,0,4.51843977,54,10.1960783,27,-,15.7696104,6.34117889,44.54692078,6.97844362,74.27846527,588,573.32501221,14.9090004,-0.42352933,14.69999981
11-Apr-2019 20:30:07.239,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.16717191,-0.79218,-0.19398415,0.0671825,-,-,-,-,-,-,38.85333252,38.09399414,-,-,-,-,-,-,-,198.11022949,63.38716125,-,-,-,-,-,85,-,57.25490189,-,-,-,1656.25,-,-,-,-,-,-,-,-,-,-,-,1.29410994,21.56849861,-,-,-,-,-4.6875,-1.5625,-2.34375,-,-,2.34375,-,-,-,-,-,-,0.40018827,-,-,-,-,54,-,12,19,41.7267952,14.18084717,2.39649177,7.0516181,-,117.87230682,40.0588913,0.59999996,0.75999999,95.48944855,0,4.51054955,54,4.70588255,29,-,15.7690773,6.34139299,44.54541779,6.97844362,74.27846527,589,574.35400391,14.9090004,-0.8235293,14.69999981
11-Apr-2019 20:30:08.240,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.02833536,-1.00402045,-0.17982817,0.02789074,-,-,-,-,-,-,38.89893723,38.140625,-,-,-,-,-,-,-,198.11022949,63.38716125,-,-,-,-,-,85,4.63687325,17.64705849,-,-,-,1664,-,-,-,-,-,-,-,-,-,-,-,1.29410994,21.56849861,-,-,-,-,-4.6875,0,0,-,-,-5.46875,-,-,-,-,-,-,0.40018827,-,-,-,-,56,6.21814919,13,19,41.7267952,14.18084717,2.39649177,7.0516181,-,117.87230682,40.0588913,0.12,0.71999997,95.49723053,0,4.5027709,56,5.09803915,33,26.60932922,15.7690773,6.34139299,44.54541779,7.00117683,74.30120087,590,575.37200928,14.9090004,-0.8235293,14.69999981
11-Apr-2019 20:30:09.240,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,-0.09992895,-0.84294307,-0.26988456,0.06181471,-,-,-,-,-,-,38.93899155,38.18181992,-,-,-,-,-,-,-,197.78477478,70.85706329,-,-,-,-,-,85,4.63687325,21.56862831,-,-,-,1617,-,-,-,-,-,-,-,-,-,-,-,1.5001936,25.00322723,-,-,-,-,-4.6875,0,0,-,-,-6.25,-,-,-,-,-,-,0.40076917,-,-,-,-,54,6.21814919,15,22,37.3278656,14.18109512,2.67890787,7.0514946,-,105.44595337,40.05958939,0.12,0.71999997,95.50494385,0,4.49505663,54,5.09803915,33,26.60932922,15.76854897,6.34160566,44.54392242,7.02297831,74.32299805,591,576.38500977,14.9090004,-0.79352933,14.69999981
11-Apr-2019 20:30:10.243,-,-,-,13.41300011,-,37.83599854,22.79800034,-,-,-,-,-,-,-,-,-,-,0.0172092,-0.95984626,-0.25963429,0.112822,-,-,-,-,-,-,38.93899155,38.18181992,-,-,-,-,-,-,-,197.42822266,58.01750946,-,-,-,-,-,85,4.63687325,21.56862831,-,-,-,1562.5,-,-,-,-,-,-,-,-,-,-,-,1.18448329,19.74138832,-,-,-,-,-4.6875,-5.46875,0,-,-,-6.25,-,-,-,-,-,-,0.40125251,-,-,-,-,54,6.21814919,15,18,45.58870697,14.18134308,2.19348001,7.05137157,-,128.78164673,40.06029129,0.77999997,0.65999997,95.51234436,0,4.48765659,54,3.52941179,33,26.60932922,15.76802444,6.34181643,44.54244232,7.02297831,74.32299805,592,577.35998535,14.9090004,-0.83352929,14.69999981
